record_id,state,district,block_taluka,station_location,longitude,latitude,year,month,season,ph,ec_us_cm,tds_mg_l,cl_mg_l,no3_mg_l,so4_mg_l,f_mg_l,total_hardness_mg_l,fe_mg_l,as_ppb,u_ppb,rainfall_mm,rainfall_source,rainfall_year,health_value,health_indicator,health_source,health_year,water_source,water_year,data_availability_status,data_type,rainfall_anomaly,rainfall_change,anomaly_score,abnormal_pattern_flag,risk_score,health_risk_component,water_risk_component,env_risk_component,hist_risk_component,vuln_risk_component,abnormal_risk_component,risk_class
REAL_WQ_236,Andhra Pradesh,Prakasam,Donakonda,Rudrasamudram,79.3969,15.8375,2024,Pre-Monsoon,Pre-Monsoon,7.46,1188.0,569.0,65.0,13.0,43.0,1.44,331.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.122,0,25.8,0.33,0.01,0.48,0.25,0.35,0.05,LOW
REAL_WQ_237,Andhra Pradesh,Prakasam,Giddalur,Mundlapadu,78.9009,15.3312,2024,Pre-Monsoon,Pre-Monsoon,7.9,1053.0,554.0,40.0,9.0,21.0,1.51,187.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.072,0,26.3,0.33,0.01,0.48,0.25,0.35,0.16,LOW
REAL_WQ_238,Andhra Pradesh,Prakasam,H,M Padu Thimmareddypalli,79.3696,15.4839,2024,Pre-Monsoon,Pre-Monsoon,7.18,1556.0,889.0,222.0,33.0,81.0,0.82,226.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.089,0,27.5,0.33,0.06,0.48,0.25,0.35,0.12,LOW
REAL_WQ_239,Andhra Pradesh,Prakasam,Hanumanthunipadu,Nandanavanam,79.2733,15.4669,2024,Pre-Monsoon,Pre-Monsoon,7.6,1813.0,986.0,81.0,6.0,37.0,1.45,391.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.101,0,27.8,0.33,0.08,0.48,0.25,0.35,0.09,LOW
REAL_WQ_240,Andhra Pradesh,Prakasam,Kanigiri,Pedda Alavalapadu-DW14,79.6233,15.3389,2024,Pre-Monsoon,Pre-Monsoon,7.74,1554.0,845.0,252.0,42.0,99.0,0.5,378.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.075,0,27.5,0.33,0.06,0.48,0.25,0.35,0.16,LOW
REAL_WQ_241,Andhra Pradesh,Prakasam,Komarolu,Suryavaripalli (Bedusupalle),78.9656,15.2758,2024,Pre-Monsoon,Pre-Monsoon,7.32,1302.0,753.0,126.0,16.0,38.0,1.34,539.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.112,0,26.7,0.33,0.04,0.48,0.25,0.35,0.07,LOW
REAL_WQ_242,Andhra Pradesh,Prakasam,Konakanimitla,Choutapalli,79.43,15.66,2024,Pre-Monsoon,Pre-Monsoon,7.59,425.0,251.0,14.0,25.0,11.0,0.39,141.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.093,0,25.8,0.33,0.0,0.48,0.25,0.35,0.11,LOW
REAL_WQ_243,Andhra Pradesh,Prakasam,Kondepi,Kondepi,79.8681,15.4133,2024,Pre-Monsoon,Pre-Monsoon,7.53,1866.0,1119.0,84.0,44.0,68.0,1.64,295.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.092,0,28.9,0.33,0.12,0.48,0.25,0.35,0.12,LOW
REAL_WQ_244,Andhra Pradesh,Prakasam,Kurichedu,Gollapalli,79.4792,15.9319,2024,Pre-Monsoon,Pre-Monsoon,7.04,1653.0,960.0,199.0,41.0,101.0,0.55,400.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.076,0,27.9,0.33,0.08,0.48,0.25,0.35,0.15,LOW
REAL_WQ_245,Andhra Pradesh,Prakasam,Kurichedu,Vengaiahpalem,79.5939,15.9319,2024,Pre-Monsoon,Pre-Monsoon,7.85,1593.0,896.0,101.0,26.0,84.0,1.24,483.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.062,0,27.8,0.33,0.07,0.48,0.25,0.35,0.19,LOW
REAL_WQ_246,Andhra Pradesh,Prakasam,Maddipadu,Maddipadu,80.0183,15.625,2024,Pre-Monsoon,Pre-Monsoon,7.5,1220.0,756.0,119.0,40.0,89.0,0.38,219.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.102,0,26.8,0.33,0.04,0.48,0.25,0.35,0.09,LOW
REAL_WQ_247,Andhra Pradesh,Prakasam,Markapur,Gajjalakonda,79.3956,15.7425,2024,Pre-Monsoon,Pre-Monsoon,7.51,1280.0,853.0,116.0,75.0,65.0,1.48,375.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.088,0,30.8,0.33,0.2,0.48,0.25,0.35,0.13,MODERATE
REAL_WQ_248,Andhra Pradesh,Prakasam,Markapur,Kondivanipalle,79.31,15.73,2024,Pre-Monsoon,Pre-Monsoon,7.18,897.0,480.0,44.0,10.0,12.0,0.29,261.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.111,0,25.6,0.33,0.0,0.48,0.25,0.35,0.07,LOW
REAL_WQ_249,Andhra Pradesh,Prakasam,Marripudi,Juvvigunta,79.7289,15.4339,2024,Pre-Monsoon,Pre-Monsoon,7.75,1467.0,795.0,42.0,57.0,54.0,1.44,303.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.063,0,28.8,0.33,0.1,0.48,0.25,0.35,0.18,LOW
REAL_WQ_250,Andhra Pradesh,Prakasam,Mundlamuru,Umamaheswarapuram,79.8265,15.8385,2024,Pre-Monsoon,Pre-Monsoon,7.51,1300.0,753.0,116.0,94.0,41.0,2.08,328.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.069,0,34.5,0.33,0.34,0.48,0.25,0.35,0.17,MODERATE
REAL_WQ_251,Andhra Pradesh,Prakasam,P,C Palli Guntu Palle,79.5308,15.1504,2024,Pre-Monsoon,Pre-Monsoon,7.67,1313.0,941.0,46.0,33.0,94.0,1.48,125.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.098,0,27.6,0.33,0.07,0.48,0.25,0.35,0.1,LOW
REAL_WQ_252,Andhra Pradesh,Prakasam,P,C Palli P C Palli,79.5744,15.2703,2024,Pre-Monsoon,Pre-Monsoon,7.5,805.0,451.0,48.0,1.0,78.0,0.04,195.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.123,0,25.5,0.33,0.0,0.48,0.25,0.35,0.04,LOW
REAL_WQ_253,Andhra Pradesh,Prakasam,Peda,Araveedu Sanikavaram,79.1744,15.9061,2024,Pre-Monsoon,Pre-Monsoon,7.3,936.0,514.0,85.0,24.0,10.0,0.25,258.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.118,0,25.6,0.33,0.0,0.48,0.25,0.35,0.05,LOW
REAL_WQ_254,Andhra Pradesh,Prakasam,Peda,Araveedu Thokapalle,79.2849,15.8846,2024,Pre-Monsoon,Pre-Monsoon,7.57,1560.0,905.0,182.0,66.0,124.0,0.9,452.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.081,0,30.0,0.33,0.16,0.48,0.25,0.35,0.14,LOW
REAL_WQ_255,Andhra Pradesh,Prakasam,Podili,Katurivaripalem,79.6398,15.598,2024,Pre-Monsoon,Pre-Monsoon,6.85,1450.0,887.0,68.0,149.0,66.0,1.2,401.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.051,1,35.4,0.33,0.31,0.48,0.25,0.35,0.45,MODERATE
REAL_WQ_256,Andhra Pradesh,Prakasam,Podoli,AGRAHARAM,79.7267,15.5933,2024,Pre-Monsoon,Pre-Monsoon,7.27,1920.0,1158.0,168.0,300.0,69.0,0.76,653.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.097,1,37.1,0.33,0.36,0.48,0.25,0.35,0.56,MODERATE
REAL_WQ_257,Andhra Pradesh,Prakasam,Ponnaluru,Malepadu,79.7106,15.2397,2024,Pre-Monsoon,Pre-Monsoon,8.55,2252.0,1281.0,195.0,49.0,48.0,1.01,421.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.071,1,31.6,0.33,0.15,0.48,0.25,0.35,0.5,MODERATE
REAL_WQ_258,Andhra Pradesh,Prakasam,Ponnaluru,Venkupalem,79.7469,15.3022,2024,Pre-Monsoon,Pre-Monsoon,7.79,2003.0,1260.0,174.0,4.0,217.0,1.19,344.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.059,0,29.4,0.33,0.13,0.48,0.25,0.35,0.19,LOW
REAL_WQ_259,Andhra Pradesh,Prakasam,Racherla,Ankireddypalle,78.97,15.45,2024,Pre-Monsoon,Pre-Monsoon,7.37,1281.0,754.0,79.0,56.0,42.0,0.69,345.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.097,0,28.1,0.33,0.09,0.48,0.25,0.35,0.1,LOW
REAL_WQ_260,Andhra Pradesh,Prakasam,Racherla,Turumella,78.9833,15.5422,2024,Pre-Monsoon,Pre-Monsoon,7.4,1909.0,1091.0,151.0,60.0,116.0,0.31,97.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.096,0,30.0,0.33,0.17,0.48,0.25,0.35,0.11,LOW
REAL_WQ_261,Andhra Pradesh,Prakasam,Santhanuthalapadu,Chilkapadu,79.9067,15.4783,2024,Pre-Monsoon,Pre-Monsoon,7.43,823.0,460.0,40.0,72.0,40.0,0.51,312.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.088,0,29.0,0.33,0.12,0.48,0.25,0.35,0.12,LOW
REAL_WQ_262,Andhra Pradesh,Prakasam,Santhanuthalapadu,Pernamitta,80.0,15.53,2024,Pre-Monsoon,Pre-Monsoon,7.02,1552.0,862.0,213.0,69.0,35.0,0.9,431.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.056,0,30.5,0.33,0.17,0.48,0.25,0.35,0.2,MODERATE
REAL_WQ_263,Andhra Pradesh,Prakasam,Tripurantakam,Dhupadu,79.3669,15.9164,2024,Pre-Monsoon,Pre-Monsoon,7.36,2813.0,1479.0,342.0,87.0,134.0,1.53,581.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.037,0,35.4,0.33,0.36,0.48,0.25,0.35,0.25,MODERATE
REAL_WQ_264,Andhra Pradesh,Prakasam,Tripurantakam,Guttalaumadivrm,79.5625,16.0,2024,Pre-Monsoon,Pre-Monsoon,7.04,10890.0,6197.0,2782.0,141.0,700.0,0.97,1611.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.277,1,42.7,0.33,0.5,0.48,0.25,0.35,0.99,MODERATE
REAL_WQ_265,Andhra Pradesh,Prakasam,Veligandla,Kanigiri,79.3489,15.3933,2024,Pre-Monsoon,Pre-Monsoon,7.0,1622.0,1052.0,23.0,125.0,58.0,3.04,72.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.019,0,40.1,0.33,0.53,0.48,0.25,0.35,0.29,MODERATE
REAL_WQ_266,Andhra Pradesh,Prakasam,Veligandla,P Rallapalle,79.2447,15.3447,2024,Pre-Monsoon,Pre-Monsoon,7.2,1840.0,1062.0,165.0,79.0,76.0,1.15,487.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.07,0,32.3,0.33,0.25,0.48,0.25,0.35,0.17,MODERATE
REAL_WQ_267,Andhra Pradesh,Prakasam,Voletivaripalem,Ayyavarepalli,79.6667,15.1472,2024,Pre-Monsoon,Pre-Monsoon,7.54,1822.0,1138.0,99.0,19.0,65.0,1.47,470.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.092,0,28.5,0.33,0.11,0.48,0.25,0.35,0.11,LOW
REAL_WQ_268,Andhra Pradesh,Prakasam,Yerragondapalem,Veerabhadrapuram,79.2506,16.0575,2024,Pre-Monsoon,Pre-Monsoon,7.24,1548.0,906.0,117.0,120.0,120.0,1.1,445.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.047,0,34.3,0.33,0.32,0.48,0.25,0.35,0.22,MODERATE
REAL_WQ_269,Andhra Pradesh,Sri,Sathyasa,"sai Agali Madhudi, Ew Of Aq-Ii",77.0236,13.8186,2024,Pre-Monsoon,Pre-Monsoon,7.35,1978.0,1167.0,231.0,29.0,105.0,0.7,733.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.093,0,28.6,0.33,0.11,0.48,0.25,0.35,0.11,LOW
REAL_WQ_270,Andhra Pradesh,Sri,Sathyasa,sai Amadagur Amadguru,78.0227,13.8886,2024,Pre-Monsoon,Pre-Monsoon,6.95,3204.0,2128.0,398.0,321.0,229.0,1.33,587.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.152,1,41.2,0.33,0.5,0.48,0.25,0.35,0.69,MODERATE
REAL_WQ_271,Andhra Pradesh,Sri,Sathyasa,sai Amadagur Mohammadabad,78.008,13.9713,2024,Pre-Monsoon,Pre-Monsoon,7.45,2338.0,1080.0,84.0,46.0,73.0,1.76,557.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.087,0,29.2,0.33,0.13,0.48,0.25,0.35,0.13,LOW
REAL_WQ_272,Andhra Pradesh,Sri,Sathyasa,"sai Amarapuram Alladahalli, Ew Of Aq-Ii",77.0445,14.047,2024,Pre-Monsoon,Pre-Monsoon,7.74,872.0,551.0,31.0,21.0,23.0,1.06,185.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.095,0,26.0,0.33,0.01,0.48,0.25,0.35,0.11,LOW
REAL_WQ_273,Andhra Pradesh,Sri,Sathyasa,sai Bukkapatnam Nayanivaripalli,77.9793,14.2285,2024,Pre-Monsoon,Pre-Monsoon,7.32,860.0,454.0,22.0,35.0,25.0,1.81,225.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.108,0,26.6,0.33,0.04,0.48,0.25,0.35,0.08,LOW
REAL_WQ_274,Andhra Pradesh,Sri,Sathyasa,sai Chennekothapalle Chenna Kothapalli-Pz,77.6254,14.2703,2024,Pre-Monsoon,Pre-Monsoon,7.52,1576.0,845.0,159.0,97.0,91.0,1.05,414.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.068,0,33.5,0.33,0.29,0.48,0.25,0.35,0.17,MODERATE
REAL_WQ_275,Andhra Pradesh,Sri,Sathyasa,sai Kadiri Alampur,78.1656,14.194,2024,Pre-Monsoon,Pre-Monsoon,7.55,1288.0,774.0,82.0,6.0,48.0,3.1,351.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.111,0,31.8,0.33,0.25,0.48,0.25,0.35,0.07,MODERATE
REAL_WQ_276,Andhra Pradesh,Sri,Sathyasa,"sai Madakasira Asvattarayana Roppam, Ew Of Aq-I (1St W",77.2737,14.0269,2024,Pre-Monsoon,Pre-Monsoon,7.54,1050.0,670.0,40.0,42.0,28.0,3.21,310.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.092,0,31.9,0.33,0.24,0.48,0.25,0.35,0.12,MODERATE
REAL_WQ_277,Andhra Pradesh,Sri,Sathyasa,sai Madakasira Kothulagutta,77.2191,13.9206,2024,Pre-Monsoon,Pre-Monsoon,7.72,831.0,501.0,23.0,3.0,23.0,1.99,170.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.111,0,27.2,0.33,0.06,0.48,0.25,0.35,0.07,LOW
REAL_WQ_278,Andhra Pradesh,Sri,Sathyasa,sai Madakasira Madakasira1,77.276,13.9411,2024,Pre-Monsoon,Pre-Monsoon,7.5,1518.0,900.0,205.0,41.0,72.0,0.6,343.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.105,0,27.4,0.33,0.07,0.48,0.25,0.35,0.08,LOW
REAL_WQ_279,Andhra Pradesh,Sri,Sathyasa,sai Mudigubba Mudigubba-Pz,77.9967,14.3526,2024,Pre-Monsoon,Pre-Monsoon,7.28,1940.0,1156.0,229.0,150.0,85.0,0.76,470.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.012,0,35.8,0.33,0.36,0.48,0.25,0.35,0.3,MODERATE
REAL_WQ_280,Andhra Pradesh,Sri,Sathyasa,sai Mudigubba Nagulagubbala,78.0126,14.3801,2024,Pre-Monsoon,Pre-Monsoon,7.19,1888.0,967.0,179.0,127.0,88.0,1.35,432.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.038,0,34.7,0.33,0.33,0.48,0.25,0.35,0.24,MODERATE
REAL_WQ_281,Andhra Pradesh,Sri,Sathyasa,sai Nallacheruvu Malreddy Palli,78.2231,13.9622,2024,Pre-Monsoon,Pre-Monsoon,7.73,585.0,320.0,27.0,3.0,23.0,0.38,99.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.106,0,25.7,0.33,0.0,0.48,0.25,0.35,0.08,LOW
REAL_WQ_282,Andhra Pradesh,Sri,Sathyasa,sai Nallamada Charupalle,78.0765,14.1953,2024,Pre-Monsoon,Pre-Monsoon,7.72,1424.0,850.0,95.0,6.0,84.0,0.8,99.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.091,0,27.3,0.33,0.06,0.48,0.25,0.35,0.12,LOW
REAL_WQ_283,Andhra Pradesh,Sri,Sathyasa,sai Nambulipulikunta Mekalacheruvu (Kothakunta area),78.31,14.04,2024,Pre-Monsoon,Pre-Monsoon,7.45,1114.0,665.0,36.0,6.0,31.0,1.89,321.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.122,0,27.4,0.33,0.08,0.48,0.25,0.35,0.04,LOW
REAL_WQ_284,Andhra Pradesh,Sri,Sathyasa,sai Np Kunta Tatimanigunta,78.3903,14.1309,2024,Pre-Monsoon,Pre-Monsoon,7.42,975.0,532.0,28.0,23.0,19.0,0.76,241.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.121,0,25.6,0.33,0.01,0.48,0.25,0.35,0.05,LOW
